doc_index,doc_id,token,bow
273,excourse60,part,1
273,excourse60,important,1
273,excourse60,andrew,1
273,excourse60,deeplearning,1
273,excourse60,ng,1
273,excourse60,upcoming,1
274,excourse61,ai,2
274,excourse61,build,2
274,excourse61,developer,1
274,excourse61,learn,1
274,excourse61,take,1
274,excourse61,use,2
274,excourse61,convolutional,1
274,excourse61,course,5
274,excourse61,deep,3
274,excourse61,images,1
274,excourse61,including,1
274,excourse61,learning,8
274,excourse61,machine,4
274,excourse61,models,2
274,excourse61,need,1
274,excourse61,networks,2
274,excourse61,neural,2
274,excourse61,popular,1
274,excourse61,problems,1
274,excourse61,tensorflow,5
274,excourse61,understand,2
274,excourse61,using,1
274,excourse61,framework,1
274,excourse61,open,1
274,excourse61,develop,1
274,excourse61,improve,1
274,excourse61,teaches,1
274,excourse61,world,2
274,excourse61,applying,1
274,excourse61,different,1
274,excourse61,work,2
274,excourse61,introduce,1
274,excourse61,journey,1
274,excourse61,software,1
274,excourse61,source,1
274,excourse61,tools,1
274,excourse61,understanding,1
274,excourse61,teach,2
274,excourse61,algorithms,1
274,excourse61,built,1
274,excourse61,building,1
274,excourse61,foundational,1
274,excourse61,advanced,1
274,excourse61,recommend,1
274,excourse61,image,1
274,excourse61,real,2
274,excourse61,model,1
274,excourse61,information,1
274,excourse61,new,1
274,excourse61,principles,2
274,excourse61,scalable,2
274,excourse61,explore,1
274,excourse61,features,1
274,excourse61,implement,1
274,excourse61,learned,1
274,excourse61,techniques,1
274,excourse61,start,1
274,excourse61,visualize,1
274,excourse61,practices,1
274,excourse61,powered,1
274,excourse61,wants,1
274,excourse61,computer,2
274,excourse61,specialization,5
274,excourse61,part,1
274,excourse61,important,1
274,excourse61,overfitting,1
274,excourse61,vision,1
274,excourse61,accuracy,1
274,excourse61,strategies,1
274,excourse61,transfer,1
274,excourse61,andrew,1
274,excourse61,deeplearning,2
274,excourse61,ng,1
274,excourse61,upcoming,1
274,excourse61,augmentation,1
274,excourse61,convolutions,1
274,excourse61,dropout,1
274,excourse61,extracted,1
274,excourse61,loss,1
274,excourse61,plot,1
274,excourse61,prevent,1
274,excourse61,sees,1
274,excourse61,shapes,1
274,excourse61,sizes,1
274,excourse61,“,1
274,excourse61,”,1
275,excourse62,data,8
275,excourse62,take,1
275,excourse62,use,1
275,excourse62,course,4
275,excourse62,including,1
275,excourse62,learning,1
275,excourse62,machine,1
275,excourse62,network,1
275,excourse62,popular,1
275,excourse62,using,1
275,excourse62,analysis,2
275,excourse62,run,1
275,excourse62,introduction,1
275,excourse62,science,3
275,excourse62,basic,1
275,excourse62,basics,1
275,excourse62,social,1
275,excourse62,python,9
275,excourse62,introduce,3
275,excourse62,end,1
275,excourse62,functions,1
275,excourse62,mining,1
275,excourse62,programming,2
275,excourse62,environment,1
275,excourse62,statistical,1
275,excourse62,courses,1
275,excourse62,dataframe,1
275,excourse62,students,1
275,excourse62,fundamental,1
275,excourse62,library,2
275,excourse62,structures,1
275,excourse62,tables,1
275,excourse62,pandas,1
275,excourse62,representation,1
275,excourse62,techniques,2
275,excourse62,able,1
275,excourse62,files,1
275,excourse62,tutorials,1
275,excourse62,learner,1
275,excourse62,clean,1
275,excourse62,cleaning,1
275,excourse62,manipulation,1
275,excourse62,series,1
275,excourse62,reading,1
275,excourse62,manipulate,1
275,excourse62,applied,5
275,excourse62,charting,1
275,excourse62,plotting,1
275,excourse62,taken,1
275,excourse62,abstraction,1
275,excourse62,analyses,1
275,excourse62,central,1
275,excourse62,csv,1
275,excourse62,groupby,1
275,excourse62,inferential,1
275,excourse62,manipulating,1
275,excourse62,merge,1
275,excourse62,pivot,1
275,excourse62,tabular,1
276,excourse63,data,13
276,excourse63,learn,1
276,excourse63,course,5
276,excourse63,designed,2
276,excourse63,including,1
276,excourse63,learning,1
276,excourse63,machine,1
276,excourse63,need,1
276,excourse63,one,1
276,excourse63,big,1
276,excourse63,used,1
276,excourse63,science,10
276,excourse63,get,2
276,excourse63,project,2
276,excourse63,essentials,1
276,excourse63,role,4
276,excourse63,key,1
276,excourse63,software,1
276,excourse63,tools,1
276,excourse63,speed,2
276,excourse63,focus,1
276,excourse63,field,1
276,excourse63,statistics,1
276,excourse63,class,2
276,excourse63,completing,1
276,excourse63,organizations,1
276,excourse63,make,1
276,excourse63,various,1
276,excourse63,managing,1
276,excourse63,structure,1
276,excourse63,information,1
276,excourse63,action,1
276,excourse63,heard,1
276,excourse63,know,2
276,excourse63,terms,2
276,excourse63,provide,1
276,excourse63,play,2
276,excourse63,manage,1
276,excourse63,moving,1
276,excourse63,contexts,1
276,excourse63,essential,1
276,excourse63,technical,1
276,excourse63,goal,2
276,excourse63,manager,1
276,excourse63,scientists,2
276,excourse63,anyone,1
276,excourse63,engineering,1
276,excourse63,wants,1
276,excourse63,describe,2
276,excourse63,successful,2
276,excourse63,crash,2
276,excourse63,week,1
276,excourse63,content,1
276,excourse63,focused,1
276,excourse63,plays,1
276,excourse63,convenient,2
276,excourse63,fluff,1
276,excourse63,left,1
276,excourse63,mean,1
276,excourse63,possible,3
276,excourse63,sacrificing,2
276,excourse63,team,1
276,excourse63,unsuccessful,1
277,excourse64,data,15
277,excourse64,learn,2
277,excourse64,course,5
277,excourse64,designed,1
277,excourse64,inference,2
277,excourse64,learning,1
277,excourse64,machine,1
277,excourse64,one,2
277,excourse64,analysis,3
277,excourse64,day,1
277,excourse64,science,4
277,excourse64,get,2
277,excourse64,testing,1
277,excourse64,common,1
277,excourse64,help,1
277,excourse64,concepts,2
277,excourse64,key,2
277,excourse64,include,1
277,excourse64,speed,1
277,excourse64,focus,1
277,excourse64,level,1
277,excourse64,statistical,2
277,excourse64,completing,1
277,excourse64,every,1
277,excourse64,make,1
277,excourse64,experience,2
277,excourse64,identify,1
277,excourse64,real,6
277,excourse64,managing,3
277,excourse64,information,1
277,excourse64,know,1
277,excourse64,modeling,1
277,excourse64,manage,2
277,excourse64,moving,1
277,excourse64,essential,1
277,excourse64,interest,1
277,excourse64,taught,1
277,excourse64,technical,1
277,excourse64,goal,1
277,excourse64,ideal,2
277,excourse64,manager,1
277,excourse64,scientists,1
277,excourse64,design,1
277,excourse64,decisions,1
277,excourse64,b,1
277,excourse64,experimental,2
277,excourse64,describe,3
277,excourse64,drive,1
277,excourse64,perfect,2
277,excourse64,communicating,1
277,excourse64,feedback,1
277,excourse64,designs,1
277,excourse64,analysts,1
277,excourse64,contrast,1
277,excourse64,conceptual,1
277,excourse64,followed,1
277,excourse64,discussed,1
277,excourse64,analyses,4
277,excourse64,prior,2
277,excourse64,solutions,1
277,excourse64,classical,1
277,excourse64,managers,1
277,excourse64,defined,1
277,excourse64,week,1
277,excourse64,life,6
277,excourse64,missing,1
277,excourse64,content,1
277,excourse64,quality,1
277,excourse64,bias,1
277,excourse64,focused,1
277,excourse64,strategies,1
277,excourse64,“,1
277,excourse64,”,1
277,excourse64,convenient,1
277,excourse64,left,1
277,excourse64,possible,2
277,excourse64,sacrificing,1
277,excourse64,team,2
277,excourse64,actionable,1
277,excourse64,active,1
277,excourse64,analytic,1
277,excourse64,assembling,1
277,excourse64,assumptions,1
277,excourse64,causal,1
277,excourse64,challenge,1
277,excourse64,clear,1
277,excourse64,conclusions,1
277,excourse64,confounding,1
277,excourse64,contrasting,2
277,excourse64,counterfactuals,1
277,excourse64,errors,1
277,excourse64,facing,1
277,excourse64,glimpse,1
277,excourse64,happened,1
277,excourse64,happens,1
277,excourse64,hypotheses,1
277,excourse64,merging,1
277,excourse64,messy,1
277,excourse64,obvious,1
277,excourse64,outlined,1
277,excourse64,performed,1
277,excourse64,pitfalls,2
277,excourse64,plan,1
277,excourse64,pull,1
277,excourse64,pulling,1
277,excourse64,pulls,1
277,excourse64,randomization,2
277,excourse64,statisticians,1
277,excourse64,strengths,1
277,excourse64,treatment,1
277,excourse64,versus,1
277,excourse64,weaknesses,1
277,excourse64,went,1
278,excourse65,build,1
278,excourse65,create,1
278,excourse65,data,11
278,excourse65,course,4
278,excourse65,designed,1
278,excourse65,learning,1
278,excourse65,need,1
278,excourse65,one,1
278,excourse65,problems,3
278,excourse65,public,1
278,excourse65,analysis,1
278,excourse65,used,2
278,excourse65,introduction,1
278,excourse65,science,7
278,excourse65,project,1
278,excourse65,fundamentals,1
278,excourse65,world,4
278,excourse65,existing,1
278,excourse65,help,1
278,excourse65,show,1
278,excourse65,concepts,1
278,excourse65,end,1
278,excourse65,teach,1
278,excourse65,building,1
278,excourse65,foundational,1
278,excourse65,skills,4
278,excourse65,class,1
278,excourse65,leverage,1
278,excourse65,students,1
278,excourse65,leading,1
278,excourse65,ready,1
278,excourse65,communicate,1
278,excourse65,fundamental,1
278,excourse65,real,3
278,excourse65,projects,2
278,excourse65,apply,2
278,excourse65,solve,1
278,excourse65,product,1
278,excourse65,results,1
278,excourse65,growing,1
278,excourse65,going,1
278,excourse65,allow,1
278,excourse65,techniques,1
278,excourse65,rest,1
278,excourse65,able,1
278,excourse65,academic,1
278,excourse65,scientists,1
278,excourse65,design,1
278,excourse65,give,1
278,excourse65,execute,1
278,excourse65,quick,1
278,excourse65,hours,1
278,excourse65,guide,1
278,excourse65,capstone,2
278,excourse65,analysts,1
278,excourse65,blocks,1
278,excourse65,industry,2
278,excourse65,fields,1
278,excourse65,assess,1
278,excourse65,conducted,1
278,excourse65,drawn,1
278,excourse65,employers,1
278,excourse65,government,1
278,excourse65,partners,1
278,excourse65,potential,1
278,excourse65,usable,1
279,excourse66,data,5
279,excourse66,way,1
279,excourse66,based,1
279,excourse66,complex,1
279,excourse66,platform,1
279,excourse66,takes,1
279,excourse66,analysis,1
279,excourse66,science,4
279,excourse66,project,3
279,excourse66,demonstrate,1
279,excourse66,world,1
279,excourse66,web,1
279,excourse66,key,1
279,excourse66,virtual,1
279,excourse66,programming,1
279,excourse66,opportunity,1
279,excourse66,courses,1
279,excourse66,online,1
279,excourse66,make,1
279,excourse66,real,2
279,excourse66,task,1
279,excourse66,learned,1
279,excourse66,completed,1
279,excourse66,developed,1
279,excourse66,people,1
279,excourse66,start,1
279,excourse66,culminating,1
279,excourse66,decisions,1
279,excourse66,estate,1
279,excourse66,presentation,1
279,excourse66,specialization,1
279,excourse66,final,1
279,excourse66,four,1
279,excourse66,capstone,3
279,excourse66,fellow,1
279,excourse66,finish,1
279,excourse66,prepare,1
279,excourse66,submit,1
279,excourse66,executive,2
279,excourse66,scenario,1
279,excourse66,team,1
279,excourse66,collaboration,1
279,excourse66,datacamp,1
279,excourse66,eds,1
279,excourse66,evaluated,1
279,excourse66,graded,1
279,excourse66,lead,1
279,excourse66,marketplace,1
279,excourse66,participants,1
279,excourse66,rental,1
279,excourse66,shepherd,1
279,excourse66,zillow,1
280,excourse67,data,19
280,excourse67,program,1
280,excourse67,want,2
280,excourse67,course,3
280,excourse67,including,3
280,excourse67,machine,1
280,excourse67,models,1
280,excourse67,one,1
280,excourse67,problems,4
280,excourse67,system,2
280,excourse67,systems,1
280,excourse67,using,2
280,excourse67,analysis,4
280,excourse67,big,14
280,excourse67,provides,1
280,excourse67,used,1
280,excourse67,run,1
280,excourse67,introduction,2
280,excourse67,science,3
280,excourse67,get,1
280,excourse67,management,1
280,excourse67,hands,1
280,excourse67,world,2
280,excourse67,common,1
280,excourse67,explain,1
280,excourse67,file,1
280,excourse67,hadoop,3
280,excourse67,storage,1
280,excourse67,concepts,1
280,excourse67,key,1
280,excourse67,end,1
280,excourse67,applications,2
280,excourse67,understanding,1
280,excourse67,hdfs,1
280,excourse67,sources,1
280,excourse67,stack,1
280,excourse67,virtual,1
280,excourse67,programming,3
280,excourse67,knowledge,1
280,excourse67,core,2
280,excourse67,increasing,2
280,excourse67,organizations,1
280,excourse67,three,1
280,excourse67,experience,1
280,excourse67,identify,1
280,excourse67,job,1
280,excourse67,mapreduce,1
280,excourse67,real,1
280,excourse67,business,1
280,excourse67,model,1
280,excourse67,process,1
280,excourse67,structure,1
280,excourse67,questions,1
280,excourse67,new,2
280,excourse67,scalable,1
280,excourse67,collection,1
280,excourse67,frameworks,1
280,excourse67,features,1
280,excourse67,interested,2
280,excourse67,components,2
280,excourse67,monitoring,1
280,excourse67,provide,1
280,excourse67,resource,1
280,excourse67,people,1
280,excourse67,examples,1
280,excourse67,variety,1
280,excourse67,start,1
280,excourse67,yarn,1
280,excourse67,ability,1
280,excourse67,able,2
280,excourse67,complete,1
280,excourse67,landscape,2
280,excourse67,career,1
280,excourse67,terminology,1
280,excourse67,useful,1
280,excourse67,transform,1
280,excourse67,become,1
280,excourse67,describe,1
280,excourse67,summarize,1
280,excourse67,volume,1
280,excourse67,value,3
280,excourse67,assignments,1
280,excourse67,come,1
280,excourse67,necessary,1
280,excourse67,step,1
280,excourse67,reporting,1
280,excourse67,impacts,1
280,excourse67,needed,1
280,excourse67,install,2
280,excourse67,velocity,1
280,excourse67,made,1
280,excourse67,potential,1
280,excourse67,accessible,1
280,excourse67,architectural,1
280,excourse67,conversant,1
280,excourse67,era,1
280,excourse67,explanation,1
280,excourse67,recast,1
280,excourse67,sensors,1
280,excourse67,thinking,1
280,excourse67,utilize,1
280,excourse67,v,1
280,excourse67,valence,1
280,excourse67,veracity,1
281,excourse68,data,30
281,excourse68,recognize,1
281,excourse68,course,5
281,excourse68,hardware,1
281,excourse68,large,1
281,excourse68,machine,1
281,excourse68,needs,2
281,excourse68,problem,1
281,excourse68,problems,1
281,excourse68,processing,3
281,excourse68,system,4
281,excourse68,systems,5
281,excourse68,time,1
281,excourse68,using,2
281,excourse68,big,14
281,excourse68,familiar,1
281,excourse68,provides,1
281,excourse68,scale,1
281,excourse68,spark,1
281,excourse68,structured,1
281,excourse68,science,1
281,excourse68,database,2
281,excourse68,guided,1
281,excourse68,management,8
281,excourse68,hands,2
281,excourse68,integration,3
281,excourse68,different,1
281,excourse68,existing,1
281,excourse68,explain,1
281,excourse68,hadoop,1
281,excourse68,types,1
281,excourse68,work,1
281,excourse68,software,1
281,excourse68,tools,3
281,excourse68,end,2
281,excourse68,applications,2
281,excourse68,include,1
281,excourse68,handle,1
281,excourse68,sources,2
281,excourse68,streaming,1
281,excourse68,company,1
281,excourse68,virtual,1
281,excourse68,game,1
281,excourse68,programming,1
281,excourse68,simple,1
281,excourse68,operations,2
281,excourse68,online,1
281,excourse68,various,2
281,excourse68,experience,2
281,excourse68,identify,2
281,excourse68,real,1
281,excourse68,model,1
281,excourse68,discovering,1
281,excourse68,example,1
281,excourse68,information,2
281,excourse68,new,3
281,excourse68,many,1
281,excourse68,modeling,1
281,excourse68,examples,1
281,excourse68,techniques,3
281,excourse68,ability,1
281,excourse68,able,3
281,excourse68,technical,1
281,excourse68,complete,2
281,excourse68,tutorials,1
281,excourse68,patterns,1
281,excourse68,design,3
281,excourse68,elements,1
281,excourse68,platforms,2
281,excourse68,execute,1
281,excourse68,required,1
281,excourse68,become,1
281,excourse68,extract,1
281,excourse68,describe,2
281,excourse68,reasons,1
281,excourse68,analytical,2
281,excourse68,requirements,1
281,excourse68,specialization,1
281,excourse68,characteristics,1
281,excourse68,neo4j,1
281,excourse68,value,1
281,excourse68,assignments,1
281,excourse68,necessary,1
281,excourse68,recommended,1
281,excourse68,retrieve,1
281,excourse68,select,1
281,excourse68,differentiate,1
281,excourse68,needed,2
281,excourse68,install,1
281,excourse68,discussed,1
281,excourse68,issue,1
281,excourse68,completion,1
281,excourse68,infrastructure,1
281,excourse68,perspective,1
281,excourse68,prior,1
281,excourse68,solutions,1
281,excourse68,organize,1
281,excourse68,redis,1
281,excourse68,life,1
281,excourse68,traditional,1
281,excourse68,store,1
281,excourse68,everyday,1
281,excourse68,team,1
281,excourse68,plan,1
281,excourse68,utilize,2
281,excourse68,appreciate,1
281,excourse68,appropriate,1
281,excourse68,asterixdb,1
281,excourse68,collect,1
281,excourse68,connections,1
281,excourse68,evolving,1
281,excourse68,frequent,1
281,excourse68,genres,1
281,excourse68,hp,1
281,excourse68,identified,1
281,excourse68,impala,1
281,excourse68,intro,1
281,excourse68,plethora,1
281,excourse68,refer,1
281,excourse68,semi,1
281,excourse68,sparksql,1
281,excourse68,specifications,1
281,excourse68,suit,1
281,excourse68,untapped,1
281,excourse68,vertica,1
282,excourse69,create,1
282,excourse69,data,9
282,excourse69,learn,2
282,excourse69,use,1
282,excourse69,want,1
282,excourse69,analyze,2
282,excourse69,course,2
282,excourse69,learning,7
282,excourse69,machine,7
282,excourse69,models,3
282,excourse69,need,1
282,excourse69,problem,1
282,excourse69,problems,2
282,excourse69,using,3
282,excourse69,big,3
282,excourse69,provides,1
282,excourse69,scale,1
282,excourse69,spark,1
282,excourse69,open,1
282,excourse69,source,1
282,excourse69,tools,2
282,excourse69,end,1
282,excourse69,algorithms,1
282,excourse69,set,1
282,excourse69,available,1
282,excourse69,leverage,2
282,excourse69,overview,1
282,excourse69,make,1
282,excourse69,identify,1
282,excourse69,process,2
282,excourse69,apply,1
282,excourse69,scalable,1
282,excourse69,modeling,1
282,excourse69,collected,1
282,excourse69,techniques,3
282,excourse69,able,1
282,excourse69,type,1
282,excourse69,driven,1
282,excourse69,approach,1
282,excourse69,steps,1
282,excourse69,design,1
282,excourse69,decisions,1
282,excourse69,introduced,1
282,excourse69,order,1
282,excourse69,sense,1
282,excourse69,prepare,1
282,excourse69,volumes,1
282,excourse69,appropriate,1
282,excourse69,construct,1
282,excourse69,incorporate,1
283,excourse70,build,1
283,excourse70,create,1
283,excourse70,data,9
283,excourse70,including,1
283,excourse70,large,1
283,excourse70,machine,1
283,excourse70,problems,1
283,excourse70,using,2
283,excourse70,analysis,1
283,excourse70,analyzing,2
283,excourse70,big,7
283,excourse70,spark,1
283,excourse70,users,1
283,excourse70,open,1
283,excourse70,science,1
283,excourse70,project,4
283,excourse70,reports,1
283,excourse70,methods,1
283,excourse70,show,1
283,excourse70,introduce,1
283,excourse70,software,1
283,excourse70,tools,3
283,excourse70,top,1
283,excourse70,typical,1
283,excourse70,company,1
283,excourse70,game,1
283,excourse70,focus,1
283,excourse70,move,1
283,excourse70,set,2
283,excourse70,advanced,1
283,excourse70,courses,1
283,excourse70,ecosystem,1
283,excourse70,number,1
283,excourse70,welcome,1
283,excourse70,projects,1
283,excourse70,exploratory,1
283,excourse70,learned,1
283,excourse70,exploring,1
283,excourse70,playing,1
283,excourse70,challenging,1
283,excourse70,culminating,1
283,excourse70,steps,1
283,excourse70,engineering,1
283,excourse70,five,1
283,excourse70,weeks,1
283,excourse70,two,1
283,excourse70,meet,1
283,excourse70,mllib,1
283,excourse70,guide,1
283,excourse70,result,1
283,excourse70,specialization,1
283,excourse70,final,1
283,excourse70,capstone,3
283,excourse70,learners,1
283,excourse70,present,1
283,excourse70,reporting,1
283,excourse70,walk,1
283,excourse70,eligible,1
283,excourse70,week,2
283,excourse70,acquiring,1
283,excourse70,fifth,1
283,excourse70,requiring,1
283,excourse70,collaboration,1
283,excourse70,bring,1
283,excourse70,catch,1
283,excourse70,compelling,1
283,excourse70,engaging,1
283,excourse70,generated,2
283,excourse70,gephi,1
283,excourse70,imaginary,1
283,excourse70,knime,1
283,excourse70,leadership,1
283,excourse70,office,1
283,excourse70,pink,1
283,excourse70,preparing,1
283,excourse70,presentations,1
283,excourse70,recruiters,1
283,excourse70,simulating,1
283,excourse70,slide,1
283,excourse70,splunk,4
284,excourse71,build,1
284,excourse71,data,3
284,excourse71,learn,4
284,excourse71,course,2
284,excourse71,networks,1
284,excourse71,systems,2
284,excourse71,big,3
284,excourse71,distributed,1
284,excourse71,framework,3
284,excourse71,spark,5
284,excourse71,basic,2
284,excourse71,creating,1
284,excourse71,guided,1
284,excourse71,develop,1
284,excourse71,essentials,1
284,excourse71,social,1
284,excourse71,file,1
284,excourse71,sample,1
284,excourse71,concepts,1
284,excourse71,tools,2
284,excourse71,applications,2
284,excourse71,understanding,1
284,excourse71,hdfs,3
284,excourse71,skills,1
284,excourse71,rdd,1
284,excourse71,mapreduce,4
284,excourse71,business,1
284,excourse71,process,1
284,excourse71,apply,2
284,excourse71,solve,1
284,excourse71,new,1
284,excourse71,generation,1
284,excourse71,heard,1
284,excourse71,next,1
284,excourse71,many,2
284,excourse71,landscape,1
284,excourse71,wanted,1
284,excourse71,technologies,2
284,excourse71,either,1
284,excourse71,material,1
284,excourse71,concise,1
284,excourse71,solutions,1
284,excourse71,modern,2
284,excourse71,week,1
284,excourse71,strong,1
284,excourse71,function,1
284,excourse71,starting,1
284,excourse71,fields,1
284,excourse71,cases,1
284,excourse71,computational,1
284,excourse71,exist,1
284,excourse71,finance,1
284,excourse71,grasp,1
284,excourse71,internals,1
284,excourse71,miss,1
284,excourse71,missed,1
284,excourse71,serve,1
284,excourse71,telecommunications,1
284,excourse71,texts,1
284,excourse71,workhorse,1
285,excourse72,data,10
285,excourse72,learn,1
285,excourse72,recognize,1
285,excourse72,course,2
285,excourse72,designed,1
285,excourse72,machine,1
285,excourse72,platform,1
285,excourse72,system,1
285,excourse72,systems,2
285,excourse72,understand,2
285,excourse72,using,1
285,excourse72,analysis,2
285,excourse72,big,8
285,excourse72,provides,1
285,excourse72,used,1
285,excourse72,database,3
285,excourse72,get,1
285,excourse72,working,2
285,excourse72,common,1
285,excourse72,sql,5
285,excourse72,storage,1
285,excourse72,table,1
285,excourse72,work,1
285,excourse72,tools,1
285,excourse72,end,1
285,excourse72,virtual,1
285,excourse72,language,1
285,excourse72,databases,3
285,excourse72,environment,2
285,excourse72,opportunity,1
285,excourse72,courses,1
285,excourse72,overview,1
285,excourse72,structures,1
285,excourse72,explore,1
285,excourse72,tables,2
285,excourse72,features,1
285,excourse72,picture,1
285,excourse72,variety,1
285,excourse72,exercise,1
285,excourse72,able,1
285,excourse72,benefits,1
285,excourse72,querying,1
285,excourse72,design,1
285,excourse72,platforms,1
285,excourse72,specialization,1
285,excourse72,volume,1
285,excourse72,characteristics,1
285,excourse72,differences,1
285,excourse72,initial,1
285,excourse72,foundations,1
285,excourse72,install,1
285,excourse72,applied,1
285,excourse72,view,1
285,excourse72,starting,1
285,excourse72,analytic,1
285,excourse72,appreciate,1
285,excourse72,appropriate,1
285,excourse72,affects,1
285,excourse72,choice,1
285,excourse72,dialects,1
285,excourse72,distinguish,1
285,excourse72,exploration,1
285,excourse72,operational,1
286,excourse73,data,2
286,excourse73,course,3
286,excourse73,understand,2
286,excourse73,using,1
286,excourse73,analyzing,1
286,excourse73,apache,1
286,excourse73,big,2
286,excourse73,get,1
286,excourse73,basics,1
286,excourse73,different,2
286,excourse73,sql,4
286,excourse73,work,1
286,excourse73,tools,1
286,excourse73,end,1
286,excourse73,mysql,1
286,excourse73,databases,1
286,excourse73,rdbms,1
286,excourse73,hive,1
286,excourse73,applicable,1
286,excourse73,questions,1
286,excourse73,information,1
286,excourse73,results,2
286,excourse73,tables,2
286,excourse73,postgresql,1
286,excourse73,ways,1
286,excourse73,able,1
286,excourse73,depth,1
286,excourse73,look,1
286,excourse73,multiple,1
286,excourse73,differences,1
286,excourse73,main,1
286,excourse73,combine,1
286,excourse73,select,2
286,excourse73,statements,1
286,excourse73,focuses,1
286,excourse73,aggregation,1
286,excourse73,answer,1
286,excourse73,sorting,1
286,excourse73,traditional,1
286,excourse73,analytic,1
286,excourse73,impala,1
286,excourse73,addresses,1
286,excourse73,clauses,1
286,excourse73,engines,1
286,excourse73,filter,1
286,excourse73,grouping,1
286,excourse73,limiting,1
286,excourse73,navigate,1
286,excourse73,statement,1
286,excourse73,•,6
287,excourse74,build,1
287,excourse74,data,9
287,excourse74,learn,1
287,excourse74,course,5
287,excourse74,designed,1
287,excourse74,systems,1
287,excourse74,big,6
287,excourse74,used,1
287,excourse74,introduction,1
287,excourse74,working,1
287,excourse74,analytics,3
287,excourse74,fundamentals,2
287,excourse74,role,1
287,excourse74,common,1
287,excourse74,concepts,1
287,excourse74,key,1
287,excourse74,understanding,1
287,excourse74,wide,1
287,excourse74,critical,1
287,excourse74,knowledge,1
287,excourse74,skills,1
287,excourse74,core,1
287,excourse74,overview,1
287,excourse74,topics,1
287,excourse74,welcome,1
287,excourse74,relevant,1
287,excourse74,next,1
287,excourse74,many,1
287,excourse74,variety,1
287,excourse74,covers,1
287,excourse74,career,1
287,excourse74,give,1
287,excourse74,introduced,1
287,excourse74,technologies,1
287,excourse74,specialization,1
287,excourse74,begin,1
287,excourse74,step,1
287,excourse74,taking,1
287,excourse74,aims,1
287,excourse74,prepare,1
287,excourse74,series,1
287,excourse74,go,1
287,excourse74,primary,1
287,excourse74,life,1
287,excourse74,fourth,2
287,excourse74,cycle,1
287,excourse74,enrolling,1
287,excourse74,phases,1
288,excourse75,data,5
288,excourse75,analyze,1
288,excourse75,comfortable,1
288,excourse75,course,1
288,excourse75,feel,1
288,excourse75,platform,1
288,excourse75,problems,1
288,excourse75,reduce,1
288,excourse75,understand,1
288,excourse75,analysis,1
288,excourse75,big,3
288,excourse75,framework,1
288,excourse75,spark,1
288,excourse75,used,2
288,excourse75,application,1
288,excourse75,basic,1
288,excourse75,guided,1
288,excourse75,hands,1
288,excourse75,architecture,1
288,excourse75,common,1
288,excourse75,hadoop,3
288,excourse75,concepts,1
288,excourse75,processes,1
288,excourse75,software,1
288,excourse75,tools,1
288,excourse75,map,1
288,excourse75,stack,1
288,excourse75,environment,1
288,excourse75,opportunity,1
288,excourse75,core,1
288,excourse75,experience,1
288,excourse75,specific,1
288,excourse75,fundamental,1
288,excourse75,business,1
288,excourse75,process,1
288,excourse75,apply,1
288,excourse75,solve,1
288,excourse75,like,1
288,excourse75,frameworks,1
288,excourse75,components,1
288,excourse75,people,1
288,excourse75,examples,1
288,excourse75,techniques,1
288,excourse75,scientists,1
288,excourse75,two,1
288,excourse75,assignments,1
288,excourse75,execution,1
288,excourse75,important,1
288,excourse75,walk,1
288,excourse75,industry,1
288,excourse75,conversations,1
288,excourse75,empowered,1
288,excourse75,explaining,1
288,excourse75,novice,1
288,excourse75,programmers,1
288,excourse75,wrangle,1
289,excourse76,data,4
289,excourse76,use,1
289,excourse76,datasets,1
289,excourse76,large,2
289,excourse76,processing,1
289,excourse76,using,1
289,excourse76,apache,1
289,excourse76,big,4
289,excourse76,spark,2
289,excourse76,used,2
289,excourse76,development,1
289,excourse76,database,1
289,excourse76,mongodb,2
289,excourse76,project,1
289,excourse76,working,1
289,excourse76,dataset,1
289,excourse76,end,1
289,excourse76,memory,1
289,excourse76,environment,2
289,excourse76,set,1
289,excourse76,year,1
289,excourse76,visual,1
289,excourse76,process,1
289,excourse76,scalable,1
289,excourse76,code,1
289,excourse76,showing,1
289,excourse76,nosql,1
289,excourse76,state,1
289,excourse76,efficient,1
289,excourse76,adaptable,1
289,excourse76,hourly,1
289,excourse76,noaa,1
289,excourse76,period,1
289,excourse76,precipitation,1
289,excourse76,rates,1
289,excourse76,studio,1
289,excourse76,suited,1
289,excourse76,ten,1
289,excourse76,wisconsin,1
290,excourse77,ai,1
290,excourse77,build,3
290,excourse77,use,1
290,excourse77,course,3
290,excourse77,deep,3
290,excourse77,designed,2
290,excourse77,google,1
290,excourse77,including,1
290,excourse77,learning,5
290,excourse77,libraries,1
290,excourse77,machine,2
290,excourse77,models,3
290,excourse77,processing,3
290,excourse77,tensorflow,2
290,excourse77,using,2
290,excourse77,analysis,1
290,excourse77,framework,1
290,excourse77,university,1
290,excourse77,working,1
290,excourse77,python,1
290,excourse77,tools,1
290,excourse77,end,1
290,excourse77,applications,1
290,excourse77,built,1
290,excourse77,language,3
290,excourse77,paper,1
290,excourse77,perform,2
290,excourse77,c,1
290,excourse77,knowledge,1
290,excourse77,statistics,1
290,excourse77,text,2
290,excourse77,make,1
290,excourse77,sentiment,1
290,excourse77,experience,1
290,excourse77,model,3
290,excourse77,algebra,1
290,excourse77,linear,1
290,excourse77,nlp,2
